name,rating,user_ratings_total,types,address,latitude,longitude,cluster
계족산성,4.5,772.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 산 85,36.3947689,127.4536227,4
견두산성,3.6,17.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 효평동 산 83,36.3921304,127.4591778,4
장동계족산 농촌체험휴양마을,5.0,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 81-1,36.4148201,127.4471954,2
성재산 전망대,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 산 108-1,36.382717,127.4526759,4
효월드,4.2,44.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 안영동 71-1,36.2859869,127.3834148,3
뿌리공원,4.4,3081.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 침산동 364,36.2854269,127.3880835,3
사정공원,4.4,508.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 사정동 산 1-31,36.2996407,127.4097128,3
대전오월드플라워랜드,4.4,924.0,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",대전 중구 사정동 142,36.292673,127.3960712,3
오리골약수터,3.7,23.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 정림동 산 44,36.2941304,127.370318,3
대전오월드,4.2,6773.0,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",대전 중구 사정동 142,36.2886167,127.3969124,3
사정골 식물원,3.9,146.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 중구 사정동 산 1-31,36.2987519,127.4092407,3
창계숭절사,4.3,11.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 안영동 567-7,36.2842998,127.3721616,3
서대전역광장,4.4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 오류동 170-23,36.32258789999999,127.4044561,3
대흥공원,3.3,135.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 160,36.3255824,127.4284326,1
대흥동 성당,4.7,206.0,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",대전 중구 대흥동 189,36.32679499999999,127.4264075,1
서대전공원,4.2,1369.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 중구 문화동 1-40,36.32143239999999,127.411666,3
대전중앙시장,4.2,6111.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 원동 51-1,36.3295329,127.4331895,1
육국,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 용두동 21-21,36.3241232,127.412944,3
서대전네거리 왕버들,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 문화동 1-225,36.3219422,127.4117135,3
양지근린공원,4.4,228.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 중구 선화동 362-97,36.32478100000001,127.4159008,1
대전 충청남도청 구 본관,4.4,14.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 선화동 287-2,36.32684079999999,127.4199207,1
대전아쿠아리움,4.0,2052.0,"['aquarium', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대사동 198-14,36.3099586,127.421068,1
테미공원,4.4,424.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 326-54,36.31936080000001,127.4217667,1
충남도지사공관,4.4,42.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 326-67,36.32061059999999,127.4232943,1
대전여중 강당,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 418-1,36.3255268,127.4258217,1
대전창작센터,4.1,56.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 은행동 161,36.32677650000001,127.4273373,1
으능정이 문화의 거리,4.3,95.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 은행동 330,36.3283766,127.4282393,1
대전스카이로드,4.2,2741.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 은행동 330,36.32823570000001,127.4283342,1
목척교,4.0,827.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 중동 318-2,36.3299152,127.4292657,1
한밭교육박물관,4.3,115.0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",대전 동구 삼성동 113-1,36.33738220000001,127.4287792,1
대전역광장,4.1,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 정동 1-1,36.3321424,127.4333556,1
대전역동광장,3.9,510.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 소제동 293-9,36.3325844,127.4360351,1
대동 하늘공원,4.1,1527.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 동구 자양동 20-99,36.33248469999999,127.4514017,1
대전대학교박물관,4.0,24.0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 96-3,36.3363269,127.4614366,1
비래사,4.2,90.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 468,36.373077,127.4509847,4
Mahesh,4.5,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 463,36.3652167,127.442319,4
동춘당공원,4.3,679.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 463,36.36568889999999,127.4417913,4
삼매당,3.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 11-11,36.3458107,127.4561353,4
남간정사,4.1,69.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.34772259999999,127.4566344,4
우암사적공원,4.4,832.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.34782409999999,127.4567871,4
장판각,4.3,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.3471424,127.4575187,4
송자대전판,2.5,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.3471741,127.4575306,4
대전 비래동 고인돌,3.6,54.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 419,36.3674943,127.4483184,4
첫사랑 벽화,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 1-905,36.33189520000001,127.4509764,1
대동벽화마을,5.0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 5-60,36.3309072,127.4495727,1
하늘공원가는길,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 1-719,36.3313886,127.4509565,1
1990년 신혼부부 나무심기 식재지,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 산 8-5,36.3648944,127.4574971,4
이화정,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 1-1159,36.3305969,127.4506747,1
대동 AR벽화,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 28-22,36.32960570000001,127.4503063,1
고봉산성,3.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 비룡동 산 18-1,36.3555238,127.4650116,4
능성,4.4,31.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 비룡동 산 19-20,36.34511670000001,127.4657677,4
옥류각,3.9,15.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 467,36.3727697,127.4510092,4
대전 비래사 목조비로자나불좌상,4.1,35.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 468,36.3729659,127.4510125,4
1987년 신혼부부 나무심기 식재지,5.0,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 산 32-1,36.3705541,127.4628523,4
대청호반자연생태공원,4.3,597.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 328,36.3727738,127.4745761,4
대청호 2층 데크 뷰,4.7,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 산 36-8,36.37323250000001,127.4756174,4
황새바위 전망대,4.8,6.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 주산동 287,36.3650686,127.4841137,4
슬픈연가 드라마 촬영지,4.6,334.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 680,36.3792117,127.4859993,4
찬샘마을,4.2,154.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 직동 676,36.4179055,127.4797307,4
효평마루 오대호아트팩토리,4.7,9.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 효평동 265,36.405207,127.4742874,4
관동묘려,4.1,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 마산동 96,36.38590960000001,127.4968688,4
근장골,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 직동 17-2,36.4077624,127.4991425,4
이현동 생태습지(억새밭),4.0,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 이현동 1,36.4162464,127.4694568,4
대청호두메마을,4.2,39.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 이현동 187,36.4146279,127.4666209,4
고래바위 333,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 신촌동 333-17,36.3767806,127.5035785,4
대전 보문산 마애여래좌상,4.4,23.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 석교동 산 17-10,36.3042239,127.4311273,1
보광사,4.0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 석교동 245-2,36.3074736,127.4371267,1
봉소루,4.0,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 석교동 61-2,36.3090568,127.4409596,1
대전별서,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 이사동 219-2,36.2842559,127.445187,1
조각 산과 강,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 460,36.32546349999999,127.4496312,1
조각 일출,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 460,36.3254549,127.4498512,1
조각 한옥,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 505-246,36.32568970000001,127.4501586,1
문충사,4.0,27.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 356-1,36.32469409999999,127.460124,1
갈현성,4.0,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 9,36.33394319999999,127.4671231,1
옻샘약수터,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 판암동 38,36.3107392,127.471991,1
식장산 단풍나무 보호수,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 세천동 571-1,36.3296662,127.4845183,1
The Old House Of Song Joongki’s Parents,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 세천동 240-7,36.3322638,127.491934,4
개심사,4.2,52.0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",대전 동구 판암동 54-1,36.3024193,127.4721235,1
오동선 벚꽃길,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 신상동 282-4,36.3544425,127.4985927,4
벚꽃명소,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 신촌동 산 6-25,36.3771227,127.5131795,4
휴드림랜드,,,"['amusement_park', 'point_of_interest', 'establishment']",대전 서구 월평동 443,36.3573314,127.3600869,6
대전방탈출 큐브이스케이프,3.7,71.0,"['amusement_park', 'point_of_interest', 'establishment']",대전 서구 둔산동 1101-1,36.35066139999999,127.3749248,6
아틀란티스 키즈테마파크 대전점,3.3,13.0,"['amusement_park', 'point_of_interest', 'establishment']",대전 유성구 도룡동 4-20,36.3760958,127.3919681,6
바우배기어린이공원,,,"['amusement_park', 'point_of_interest', 'establishment']",대전 대덕구 법동 280-1,36.3722631,127.424678,4
알크래프트드라이빙라운지,4.7,19.0,"['amusement_park', 'point_of_interest', 'establishment']",대전 중구 오류동 154-4,36.32212879999999,127.410482,3
아쿠아랜드수족관,3.7,9.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 지족동 912-11,36.3745468,127.3204694,5
피쉬갤러리,4.5,60.0,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 월평동 1301,36.35337929999999,127.3561677,6
A수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 월평동 1296,36.3532428,127.3562344,6
기린아쿠아,5.0,3.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 어은동 99,36.3636083,127.3565267,6
"대전 엑스포 아쿠아리움 | 대관, 연회, 프로포즈, 캠핑",,,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3749429,127.3807526,6
대전 엑스포 아쿠아리움,4.4,314.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3749407,127.3807957,6
KU AQUA,5.0,1.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 도룡동 4-9,36.3763332,127.3947817,2
대전작은동물원수족관,4.3,63.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 원내동 363-6,36.301327,127.322431,0
갈마꽃수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 갈마동 390-22,36.34316310000001,127.3668858,6
온라인수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 복수동 284,36.3099366,127.3750618,3
아쿠아,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669962,127.4382045,4
아쿠아천수족관,5.0,3.0,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 법동 206-7,36.3653133,127.4322404,4
베스트피쉬 대전점,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 중리동 118-14,36.36217069999999,127.4345241,4
세이브아쿠아,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 용전동 46-17,36.3560323,127.4339132,4
대산수족관,3.0,4.0,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 산성동 280-3,36.30491299999999,127.3879446,3
파란벽걸이수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 용두동 100-36,36.3293329,127.4068246,3
한샘수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 용두동 99-4,36.3301294,127.4080482,3
Medakagallery,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 문화동 1-118,36.31886819999999,127.4137017,3
메다카갤러리,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 중동 51-53,36.3315284,127.4281397,1
대전수족관,2.8,6.0,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 정동 2-14,36.3340536,127.4316265,1
대전 아쿠아리움,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 대사동 198-14,36.3099582,127.4210672,1
광장수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 성남동 205-6,36.34621620000001,127.4324916,1
옥쿠아리움,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 가양동 42-12,36.3505427,127.4506022,4
꽃수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 비래동 131-18,36.3582444,127.451054,4
겨리우리,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 비래동 135-13,36.3576877,127.4526727,4
박선우갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 계산동 721,36.34339979999999,127.3005486,0
갤러리 연,3.0,3.0,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 지족동 1030,36.3849543,127.3082261,5
갤러리아트,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 노은동 488-1,36.3719779,127.3159382,5
와이갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 노은동 488-8,36.3719827,127.3167673,5
샘ㅈ물갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 지족동 880,36.3765302,127.3210061,5
"아트센터 나,비",,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 장대동 357-2,36.3601967,127.3361803,5
호박꽃갤러리,4.5,2.0,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 신성동 162-7,36.388687,127.348524,5
성희갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 신봉동 230-14,36.4134871,127.3380275,5
덕산수석정원석갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 신성동 152-1,36.38648619999999,127.3515217,5
갤러리지에이,4.0,1.0,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 용계동 166-11,36.32970219999999,127.33083,0
더갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 장대동 283-4,36.358363,127.3370495,5
